id,created_at,text
977642372745121792,2018-03-24 20:24:40,"Sandra Bullock and Keanu Reeves during ""Speed"" premiere (1994) https://t.co/oT5txN9mKP"
976952747428909057,2018-03-22 22:44:20,Sandra Bullock posing for Elterlein Ullstein (1994) https://t.co/ufcJEDuLNf
971789186754859011,2018-03-08 16:46:11,“The most beautiful woman in the world is the one who protects and supports other women.”- Sandra Bullock #IWD2018 https://t.co/wpvIWamfTD
970977018388078592,2018-03-06 10:58:55,Sandra Bullock and Roger Deakins backstage at the 90th Annual Academy Awards https://t.co/ONXr5sacCc
970813384902967297,2018-03-06 00:08:42,"RT @LouisVuitton: Making of a #LouisVuitton gown.
A look at the preparations behind Sandra Bullock’s custom made #Oscars look by @TWNGhesqu…"
970765240748118016,2018-03-05 20:57:23,#Oscars https://t.co/roOHFZYPV5
970693245310300161,2018-03-05 16:11:18,"""Here are the four men, and the one trailblazing woman, who are nominated for achievement in cinematography."" - San… https://t.co/JrVfDSCYnR"
970475269822844929,2018-03-05 01:45:09,[Photos] Sandra Bullock at the 90th Annual Academy Awards: https://t.co/fx7gOgnaQk https://t.co/Jg7PdV7BFJ
970346643504721925,2018-03-04 17:14:02,Sandra was spotted at the #Oscars rehearsal yesterday - via @people https://t.co/yElUiqyGf2
968595381511753729,2018-02-27 21:15:09,https://t.co/UXQNqbUi0C
968562291083014145,2018-02-27 19:03:39,Sandra Bullock will be a presenter at the #Oscars https://t.co/IFtsmATg6V
929823410884096000,2017-11-12 21:29:11,Sandra Bullock Set to Play Texas State Senator Wendy Davis In ‘Let Her Speak’: https://t.co/oHU89sKHCX
914512329026523140,2017-10-01 15:28:24,🎬 The Thing Called Love (1993) https://t.co/sKHCkhdxol
910981500484640769,2017-09-21 21:38:09,"Sandra Bullock is about to start shooting ""Bird Box"". She was spotted during a break from filming prep on Sep. 19.… https://t.co/0SOJkHqND9"
909420696094298115,2017-09-17 14:16:04,Rumored new project: Sandra Bullock to feature and produce Warner Bros untitled comedy. https://t.co/NrSoKFfzfK
907580804435509248,2017-09-12 12:25:00,Lionsgate Buys Sandra Bullock Thriller ‘Vigilance’: https://t.co/h9rGNAroGw
904099423181004801,2017-09-02 21:51:14,"Happy Birthday, Keanu Reeves! ♥️ https://t.co/PJhzvyIyIP"
902967577726656512,2017-08-30 18:53:41,"""We all have to do our part.” https://t.co/voPol3XRj4"
895988761720377345,2017-08-11 12:42:22,“Ocean’s 8” is undergoing additional shooting next week: https://t.co/mkmad7xVik
891399691384107008,2017-07-29 20:47:02,🎬 Hangmen (1987) https://t.co/QIMPrRwvEe
890678256197939202,2017-07-27 21:00:18,"In 2014, she received her 2nd Oscar nomination for Gravity, an astonishing success, making her the highest earning… https://t.co/zJ8n7wQgoy"
890547503757754368,2017-07-27 12:20:45,"The Blind Side earned her several awards and nominations, including her first Oscar for Best Actress in 2010. https://t.co/hY2v0DEWVL"
890546054197907459,2017-07-27 12:14:59,"2009 was a great year careerwise. The Proposal and The Blind Side were both box office sucesses, leading to two mor… https://t.co/KqWOFMpuas"
890377348712980480,2017-07-27 01:04:37,"In 2000, she starred in Miss Congeniality, a huge financial success that also earned her a second Golden Globe nomi… https://t.co/1QevktOOyH"
890229179060543488,2017-07-26 15:15:50,"RT @susuum: Happy Birthday, Sandra Bullock! ❤ https://t.co/SK6T5pfcSM"
890176749300047872,2017-07-26 11:47:30,"Happy Birthday, Sandra Bullock! Lots of love! ❤ https://t.co/ajP1gKDVep"
890017319958740995,2017-07-26 01:13:59,"1990s: she became a high-level star, starring in movies such as While You Were Sleeping, for which she landed her 1… https://t.co/3OL4jjWfFl"
890010131626426369,2017-07-26 00:45:25,"The role in Demolition Man led to her break-through performance in Speed (1994), which took $350 million at the box… https://t.co/jKXhvEpTtu"
890008896210952192,2017-07-26 00:40:31,"She made a notable appearance in the science-fiction/action movie Demolition Man (1993), with Sylvester Stallone an… https://t.co/xrW4MvDsip"
890007770107453440,2017-07-26 00:36:02,She then landed small roles in several independent films as well as the lead role of the television version of the… https://t.co/5npCNPzPQZ
890005810180501504,2017-07-26 00:28:15,"She impressed director Alan J. Levi, who offered her a part in Bionic Showdown: The Six Million Dollar Man and the… https://t.co/lCTuTs8i5w"
890004575104716800,2017-07-26 00:23:20,"In New York, she took acting classes and appeared in several student films. She later landed a role in an Off-Broadway play ""No Time Flat""."
889947986385653760,2017-07-25 20:38:29,She later enrolled in East Carolina University. She left school during her senior year (1986) to move to NY and pursue an acting career.
889911904772206592,2017-07-25 18:15:06,"Sandra attended Washington-Lee High School where she was a cheerleader and participated in theater productions, gra… https://t.co/vTmCmu0vT2"
889906955187351553,2017-07-25 17:55:26,"She lived in Nuremberg until age 12, where she sang in the opera’s children’s choir and frequently traveled with her mother on opera tours."
889906049238667265,2017-07-25 17:51:50,"Sandra Annette Bullock, daughter of John and Helga Bullock, was born on July 26, 1964, in Arlington County, Virgini… https://t.co/SKtF2XEc1y"
889905388946169857,2017-07-25 17:49:13,"Sandra Bullock: life and career  
[a biographical thread] https://t.co/Qft24dAd0o"
888919544949092352,2017-07-23 00:31:49,"""Nothing is a failure. It's just not supposed to work out that way because something better is supposed to come along."" - Sandra Bullock"
888118301750042624,2017-07-20 19:27:58,https://t.co/wtxq9PmqJo
887336871705104384,2017-07-18 15:42:50,"""The people you dislike the most usually show you a side of yourself that you don't want to admit to."" - Sandra Bullock #quoteoftheday"
885636530261413888,2017-07-13 23:06:17,"""You get one life, and whatever you do with it, and whatever is done to you, you've got to face that."" - Murder by Numbers #quoteoftheday"
884372831127076864,2017-07-10 11:24:48,"""We all grow into the beautiful person that we’re supposed to be, some earlier, some later."" - Sandra Bullock #quoteoftheday"
879827098986328066,2017-06-27 22:21:41,Rumored new project: “Bird Box” https://t.co/RxClnLYdJg
875145933775917056,2017-06-15 00:20:24,Sandra Bullock set for action thriller Cash Truck https://t.co/UvZsHlqdPF
867736815230488576,2017-05-25 13:39:13,"RT @sbullockweb: ""There's no such thing as failure. I don't believe in that at all."" - Sandra Bullock #quoteoftheday"
848684086457716737,2017-04-02 23:50:28,https://t.co/JZuqOE969H
841759663058255872,2017-03-14 21:15:17,Anne Hathaway talks about Sandra Bullock and Ocean’s Eight: https://t.co/Oa5HLwkiUL
839626790368907266,2017-03-09 00:00:00,#InternationalWomensDay https://t.co/5Mnnf2ROzQ
839623561585229824,2017-03-08 23:47:11,#InternationalWomensDay https://t.co/8pqZoxzPZn
838762212986667008,2017-03-06 14:44:29,https://t.co/yBcooydedn
838752052750741505,2017-03-06 14:04:07,"RT @HarryConnickJR: MON 3/6: #SandraBullock, @kenjeong &amp; @TherealTaraji. Plus, Harry eats some mighty dangerous foods. Where to watch: http…"
838750238877892608,2017-03-06 13:56:54,"RT @carlreiner: Today I had the best time filming a scene with one of my all-time favorite actors, Sandra Bullock-- for the film ""Oceans 6""…"
838421684323495937,2017-03-05 16:11:21,"RT @sbullockweb: ""I'd rather take risks than make something that's cookie cutter."" - Sandra Bullock #quoteoftheday"
838383934350176258,2017-03-05 13:41:21,https://t.co/xsn8E8AAOf
837782928360943617,2017-03-03 21:53:10,"The gallery was updated with a few more pictures from ""Ocean's Eight"" set: https://t.co/pLlMvwFlD7 https://t.co/geMUI3dmpQ"
837713732667080704,2017-03-03 17:18:12,"Sandra on set for ""Ocean's Eight"". Lovely! https://t.co/9ZZ8bLhici"
837667822390099969,2017-03-03 14:15:46,"RT @sbullockweb: ""Life is hard sometimes but we get through with laughter."" - Sandra Bullock #quoteoftheday"
837442783757619202,2017-03-02 23:21:33,Ocean's Eight Updates: https://t.co/BY6TPoc4DN https://t.co/nNyf5alDLV
837319497006600192,2017-03-02 15:11:39,"[Photos] Filming Ocean's Eight in New York - January, 13 and 24: https://t.co/6BDaNJgylQ https://t.co/Selq6vIpMe"
837280634825474049,2017-03-02 12:37:13,#tbt https://t.co/SBKalilcnp
